id_compte,numero_compte,rib,iban,type_compte,devise,date_ouverture,statut,solde_actuel,id_entreprise,id_agence,id_conseiller,id_compte_courant_parent,date_dernier_mouvement,classification
910,1567888118247914,0112811567888118247914,MA640112811567888118247914,COURANT,MAD,2013-02-26,INACTIF,2861472.6,742,3,19,,2019-09-13,Inactif
911,6946876343562485,0115416946876343562485,MA640115416946876343562485,DAT,MAD,2013-12-14,ACTIF,1539018.67,742,3,19,910.0,2013-12-14,Actif
912,5372775021116191,0113555372775021116191,MA640113555372775021116191,COURANT,MAD,2017-12-15,INACTIF,155414.4,743,3,18,,2024-05-24,Inactif
913,9823435412912803,0117869823435412912803,MA640117869823435412912803,DAT,MAD,2018-07-10,ACTIF,75262.58,743,3,18,912.0,2018-07-10,Actif
914,4159920640037673,0112034159920640037673,MA640112034159920640037673,COURANT,MAD,2008-04-24,ACTIF,403210.94,744,3,19,,2015-05-31,Inactif
915,3493831685518225,0112903493831685518225,MA640112903493831685518225,COURANT,MAD,2013-08-13,ACTIF,19306.35,745,3,18,,2024-11-04,Actif
916,6513081737489392,0115336513081737489392,MA640115336513081737489392,DAT,MAD,2014-05-13,ACTIF,10276.38,745,3,18,915.0,2014-05-13,Actif
917,1639151147466772,0118081639151147466772,MA640118081639151147466772,COURANT,MAD,2014-12-26,ACTIF,1943051.09,746,3,19,,2016-06-05,Inactif
918,9262479420391169,0116179262479420391169,MA640116179262479420391169,COURANT,MAD,2010-05-28,ACTIF,4598.15,747,3,18,,2021-06-01,Inactif
919,2094163680966932,0117172094163680966932,MA640117172094163680966932,DAT,MAD,2010-08-30,ACTIF,1175.95,747,3,18,918.0,2010-08-30,Actif
920,4965759487897123,0117704965759487897123,MA640117704965759487897123,COURANT,MAD,2014-05-13,ACTIF,2745985.48,748,3,19,,2023-09-10,Inactif
921,1254283134184736,0115841254283134184736,MA640115841254283134184736,COURANT,MAD,2020-05-16,ACTIF,6026119.94,749,3,18,,2022-05-05,Inactif
922,7761891736003419,0114247761891736003419,MA640114247761891736003419,COURANT,MAD,2005-03-20,INACTIF,478951.79,750,3,19,,2006-03-21,Inactif
923,5916132226576253,0118595916132226576253,MA640118595916132226576253,COURANT,MAD,2013-12-20,ACTIF,315618.03,751,3,18,,2016-06-11,Inactif
924,6388217183787492,0112116388217183787492,MA640112116388217183787492,COURANT,MAD,2006-10-21,ACTIF,233127.54,752,3,19,,2019-12-26,Inactif
925,7172693724794966,0119427172693724794966,MA640119427172693724794966,DAT,MAD,2007-03-02,ACTIF,66565.03,752,3,19,924.0,2007-03-02,Actif
926,3080342315868959,0119543080342315868959,MA640119543080342315868959,COURANT,MAD,2009-10-10,ACTIF,187716.26,753,3,18,,2016-02-17,Inactif
927,6519483157162770,0115356519483157162770,MA640115356519483157162770,COURANT,MAD,2020-05-14,ACTIF,138616.6,754,3,19,,2022-08-07,Inactif
928,2160284265542271,0115112160284265542271,MA640115112160284265542271,DAT,MAD,2020-09-24,ACTIF,85900.91,754,3,19,927.0,2020-09-24,Actif
929,2953482443627810,0115282953482443627810,MA640115282953482443627810,COURANT,MAD,2011-07-19,ACTIF,484170.79,755,3,18,,2021-09-20,Inactif
930,4247455464382674,0111554247455464382674,MA640111554247455464382674,COURANT,MAD,2018-12-09,ACTIF,213388.27,756,3,19,,2024-03-29,Inactif
931,6860259583800844,0114646860259583800844,MA640114646860259583800844,COURANT,MAD,2019-10-06,ACTIF,4371895.74,757,3,18,,2022-06-30,Inactif
932,2020260419529189,0115732020260419529189,MA640115732020260419529189,DAT,MAD,2020-04-16,ACTIF,2895934.27,757,3,18,931.0,2020-04-16,Actif
933,7088652890373373,0114927088652890373373,MA640114927088652890373373,COURANT,MAD,2018-08-28,INACTIF,342306.1,758,3,19,,2020-12-04,Inactif
934,3518237487087899,0119183518237487087899,MA640119183518237487087899,DAT,MAD,2019-04-01,ACTIF,143572.17,758,3,19,933.0,2019-04-01,Actif
935,1224116894509364,0113361224116894509364,MA640113361224116894509364,COURANT,MAD,2014-02-23,ACTIF,402714.11,759,3,18,,2023-11-06,Inactif
936,6618400054405540,0111836618400054405540,MA640111836618400054405540,COURANT,MAD,2008-07-20,INACTIF,7367352.3,760,3,19,,2019-02-28,Inactif
937,4049455414303988,0116404049455414303988,MA640116404049455414303988,COURANT,MAD,2020-03-30,ACTIF,497316.23,761,3,18,,2021-01-26,Inactif
938,8090999054872746,0115228090999054872746,MA640115228090999054872746,DAT,MAD,2020-09-11,ACTIF,66748.39,761,3,18,937.0,2020-09-11,Actif
939,8697884013295022,0112138697884013295022,MA640112138697884013295022,COURANT,MAD,2008-09-27,ACTIF,6317992.39,762,3,19,,2011-12-09,Inactif
940,5090708483064515,0114305090708483064515,MA640114305090708483064515,COURANT,MAD,2012-09-11,ACTIF,428816.03,763,3,18,,2024-01-04,Inactif
941,4326089840101068,0114734326089840101068,MA640114734326089840101068,COURANT,MAD,2010-10-18,ACTIF,2324027.71,764,3,19,,2020-02-21,Inactif
942,5943299350621672,0115935943299350621672,MA640115935943299350621672,DAT,MAD,2011-04-27,ACTIF,203824.94,764,3,19,941.0,2011-04-27,Actif
943,8752938282512371,0111028752938282512371,MA640111028752938282512371,COURANT,MAD,2008-08-15,ACTIF,532202.24,765,3,18,,2014-12-10,Inactif
944,9587082596806616,0111339587082596806616,MA640111339587082596806616,COURANT,MAD,2016-03-29,ACTIF,135455.73,766,3,19,,2017-11-19,Inactif
945,2494100034687494,0111622494100034687494,MA640111622494100034687494,COURANT,MAD,2016-12-08,INACTIF,83016980.91,767,3,18,,2020-10-04,Inactif
946,4006138438476907,0119244006138438476907,MA640119244006138438476907,COURANT,MAD,2010-11-18,ACTIF,88960.41,768,3,19,,2024-12-15,Actif
947,6021246561094305,0116526021246561094305,MA640116526021246561094305,COURANT,MAD,2010-05-01,ACTIF,272199.44,769,3,18,,2022-03-14,Inactif
948,1494057257594407,0114831494057257594407,MA640114831494057257594407,DAT,MAD,2011-01-13,ACTIF,101501.33,769,3,18,947.0,2011-01-13,Actif
949,8553833242075322,0113428553833242075322,MA640113428553833242075322,COURANT,MAD,2006-11-01,ACTIF,304131.7,770,3,19,,2007-07-09,Inactif
950,8914308421269218,0119458914308421269218,MA640119458914308421269218,COURANT,MAD,2011-04-20,ACTIF,35125.36,771,3,18,,2019-10-15,Inactif
951,3843836760438069,0117023843836760438069,MA640117023843836760438069,COURANT,MAD,2008-04-17,ACTIF,127437.62,772,3,19,,2014-09-28,Inactif
952,1579288761768729,0114071579288761768729,MA640114071579288761768729,COURANT,MAD,2021-07-05,INACTIF,6061365.83,773,3,18,,2023-06-22,Inactif
953,3003092954835291,0119473003092954835291,MA640119473003092954835291,COURANT,MAD,2014-02-15,INACTIF,3030551.32,774,3,19,,2020-07-11,Inactif
954,5948221010900128,0114915948221010900128,MA640114915948221010900128,COURANT,MAD,2010-05-30,ACTIF,236206.86,775,3,18,,2023-05-05,Inactif
955,6709335329757508,0114286709335329757508,MA640114286709335329757508,COURANT,MAD,2006-07-04,ACTIF,54200196.05,776,3,19,,2021-02-20,Inactif
956,1349896827269849,0115201349896827269849,MA640115201349896827269849,COURANT,MAD,2006-06-08,ACTIF,252212.47,777,3,18,,2020-08-06,Inactif
957,1267997425775968,0119811267997425775968,MA640119811267997425775968,COURANT,MAD,2021-05-07,INACTIF,58465752.88,778,3,19,,2021-06-30,Inactif
958,1043322388871038,0115461043322388871038,MA640115461043322388871038,DAT,MAD,2021-09-26,ACTIF,23623404.12,778,3,19,957.0,2021-09-26,Actif
959,1046817384591120,0116851046817384591120,MA640116851046817384591120,COURANT,MAD,2017-12-19,ACTIF,6528595.34,779,3,18,,2018-09-20,Inactif
960,6452143399492594,0118066452143399492594,MA640118066452143399492594,COURANT,MAD,2016-06-22,ACTIF,436816.87,780,3,19,,2018-05-11,Inactif
961,7198607272403072,0116367198607272403072,MA640116367198607272403072,COURANT,MAD,2009-08-28,ACTIF,422784.35,781,3,18,,2020-08-31,Inactif
962,6176739877984025,0112376176739877984025,MA640112376176739877984025,COURANT,MAD,2007-06-01,ACTIF,937805.65,782,3,19,,2010-04-26,Inactif
963,9051694563852476,0118919051694563852476,MA640118919051694563852476,COURANT,MAD,2013-07-13,INACTIF,5675364.74,783,3,18,,2020-05-23,Inactif
964,5858909662391012,0117085858909662391012,MA640117085858909662391012,COURANT,MAD,2011-03-14,INACTIF,227551.08,784,3,19,,2023-10-28,Inactif
965,2612309837467964,0119642612309837467964,MA640119642612309837467964,COURANT,MAD,2013-06-14,INACTIF,274788.46,785,3,18,,2021-09-17,Inactif
966,9897234471681591,0118569897234471681591,MA640118569897234471681591,DAT,MAD,2014-05-01,ACTIF,134842.09,785,3,18,965.0,2014-05-01,Actif
967,9184750633448916,0117869184750633448916,MA640117869184750633448916,COURANT,MAD,2017-04-16,ACTIF,399554.89,786,3,19,,2021-03-26,Inactif
968,8045641765843346,0119298045641765843346,MA640119298045641765843346,COURANT,MAD,2005-07-02,ACTIF,57391.12,787,3,18,,2019-10-31,Inactif
969,4518386878396283,0116084518386878396283,MA640116084518386878396283,COURANT,MAD,2019-08-11,ACTIF,8136413.1,788,3,19,,2022-02-16,Inactif
970,4204556560172721,0117214204556560172721,MA640117214204556560172721,DAT,MAD,2020-04-27,ACTIF,488509.58,788,3,19,969.0,2020-04-27,Actif
971,5470690297859643,0117825470690297859643,MA640117825470690297859643,COURANT,MAD,2013-02-27,ACTIF,432341.62,789,3,18,,2020-01-16,Inactif
972,2666927033816097,0118692666927033816097,MA640118692666927033816097,COURANT,MAD,2014-11-06,ACTIF,3927623.02,790,3,19,,2018-10-12,Inactif
973,6714799695954647,0113606714799695954647,MA640113606714799695954647,COURANT,MAD,2006-10-31,ACTIF,33070.36,791,3,18,,2019-10-17,Inactif
974,8748801121951646,0112148748801121951646,MA640112148748801121951646,DAT,MAD,2007-08-08,ACTIF,11655.24,791,3,18,973.0,2007-08-08,Actif
975,3829562959601627,0112933829562959601627,MA640112933829562959601627,COURANT,MAD,2010-04-15,ACTIF,286455.66,792,3,19,,2015-08-24,Inactif
976,3909163215315767,0116703909163215315767,MA640116703909163215315767,COURANT,MAD,2013-05-16,ACTIF,45776.33,793,3,18,,2020-07-27,Inactif
977,6018549141157679,0115886018549141157679,MA640115886018549141157679,COURANT,MAD,2015-11-06,ACTIF,5204435.96,794,3,19,,2018-06-27,Inactif
978,8366682075895494,0113838366682075895494,MA640113838366682075895494,COURANT,MAD,2018-12-03,ACTIF,134614.81,795,3,18,,2021-10-06,Inactif
979,3115856564120743,0116713115856564120743,MA640116713115856564120743,DAT,MAD,2019-04-07,ACTIF,80030.41,795,3,18,978.0,2019-04-07,Actif
980,5944444626404158,0113975944444626404158,MA640113975944444626404158,COURANT,MAD,2021-12-31,ACTIF,297490.69,796,3,19,,2024-07-13,Faiblement actif
981,3966591721100351,0116923966591721100351,MA640116923966591721100351,COURANT,MAD,2007-02-12,ACTIF,9738189.56,797,3,18,,2016-12-29,Inactif
982,8618977097378779,0113508618977097378779,MA640113508618977097378779,COURANT,MAD,2011-11-04,INACTIF,183548.44,798,3,19,,2018-01-19,Inactif
983,1744652452448479,0117631744652452448479,MA640117631744652452448479,COURANT,MAD,2021-03-04,ACTIF,222491.65,799,3,18,,2022-12-30,Inactif
984,2058677271563006,0116762058677271563006,MA640116762058677271563006,COURANT,MAD,2013-06-07,INACTIF,249999.58,800,3,19,,2020-03-04,Inactif
985,4323701777498672,0114584323701777498672,MA640114584323701777498672,COURANT,MAD,2018-05-31,ACTIF,565073.26,801,3,18,,2019-04-09,Inactif
986,8886774528887459,0111328886774528887459,MA640111328886774528887459,DAT,MAD,2018-12-27,ACTIF,91427.18,801,3,18,985.0,2018-12-27,Actif
987,4646345479198531,0117334646345479198531,MA640117334646345479198531,COURANT,MAD,2017-07-13,ACTIF,450466.13,802,3,19,,2017-12-01,Inactif
988,5729008966063465,0117595729008966063465,MA640117595729008966063465,COURANT,MAD,2006-03-10,ACTIF,297804.46,803,3,18,,2010-05-15,Inactif
989,7182227910639392,0119467182227910639392,MA640119467182227910639392,COURANT,MAD,2021-03-05,ACTIF,1783128.9,804,3,19,,2024-02-04,Inactif
990,4654428040578723,0116864654428040578723,MA640116864654428040578723,DAT,MAD,2021-10-25,ACTIF,607545.79,804,3,19,989.0,2021-10-25,Actif
991,4570493024247900,0113794570493024247900,MA640113794570493024247900,COURANT,MAD,2006-11-15,ACTIF,7762706.17,805,3,18,,2008-03-24,Inactif
992,8959172973611589,0118668959172973611589,MA640118668959172973611589,COURANT,MAD,2013-11-13,ACTIF,153421.77,806,3,19,,2016-10-14,Inactif
993,8040679319529942,0112098040679319529942,MA640112098040679319529942,COURANT,MAD,2012-11-09,ACTIF,330556.16,807,3,18,,2024-03-07,Inactif
994,9354406096100836,0117259354406096100836,MA640117259354406096100836,DAT,MAD,2013-07-09,ACTIF,90983.14,807,3,18,993.0,2013-07-09,Actif
995,9424257088681607,0119679424257088681607,MA640119679424257088681607,COURANT,MAD,2005-07-01,INACTIF,2200899.47,808,3,19,,2011-01-01,Inactif
996,9511564020410450,0116149511564020410450,MA640116149511564020410450,COURANT,MAD,2018-09-03,ACTIF,3277499.22,809,3,18,,2019-10-20,Inactif
997,9630544622416290,0111549630544622416290,MA640111549630544622416290,COURANT,MAD,2015-05-27,ACTIF,9481892.82,810,3,19,,2024-10-14,Actif
998,3514923750518712,0114933514923750518712,MA640114933514923750518712,DAT,MAD,2015-09-16,ACTIF,145583.87,810,3,19,997.0,2015-09-16,Actif
999,6586488731832713,0113906586488731832713,MA640113906586488731832713,COURANT,MAD,2006-12-01,INACTIF,8338480.66,811,3,18,,2006-12-27,Inactif
1000,6226252993615432,0119126226252993615432,MA640119126226252993615432,COURANT,MAD,2009-04-29,ACTIF,416111.82,812,3,19,,2024-12-05,Actif
1001,2118839369703221,0116012118839369703221,MA640116012118839369703221,COURANT,MAD,2017-11-19,ACTIF,333487.62,813,3,18,,2020-08-23,Inactif
1002,9378172655703940,0119209378172655703940,MA640119209378172655703940,COURANT,MAD,2017-11-10,ACTIF,195535.97,814,3,19,,2020-10-06,Inactif
1003,4353233286595432,0119104353233286595432,MA640119104353233286595432,COURANT,MAD,2010-09-05,ACTIF,332685.61,815,3,18,,2022-06-18,Inactif
1004,6250368135486042,0112106250368135486042,MA640112106250368135486042,COURANT,MAD,2013-09-18,ACTIF,223540.96,816,3,19,,2021-04-12,Inactif
1005,3220737949066107,0112743220737949066107,MA640112743220737949066107,COURANT,MAD,2006-06-14,ACTIF,4860789.76,817,3,18,,2020-08-25,Inactif
1006,7906781715584148,0114927906781715584148,MA640114927906781715584148,DAT,MAD,2006-08-17,ACTIF,2788405.1,817,3,18,1005.0,2006-08-17,Actif
1007,2152850080971862,0117802152850080971862,MA640117802152850080971862,COURANT,MAD,2015-03-28,ACTIF,9063915.97,818,3,19,,2023-06-11,Inactif
1008,1165531228854695,0114681165531228854695,MA640114681165531228854695,COURANT,MAD,2011-06-30,INACTIF,835250.5,819,3,18,,2023-02-09,Inactif
1009,6786052052881821,0114366786052052881821,MA640114366786052052881821,DAT,MAD,2011-09-02,ACTIF,471029.02,819,3,18,1008.0,2011-09-02,Actif
1010,9952090760091442,0112019952090760091442,MA640112019952090760091442,COURANT,MAD,2012-01-21,ACTIF,278203.0,820,3,19,,2022-09-03,Inactif
1011,3284170421494990,0112823284170421494990,MA640112823284170421494990,COURANT,MAD,2012-01-27,ACTIF,268814.99,821,3,18,,2014-09-04,Inactif
1012,8656167488235087,0112638656167488235087,MA640112638656167488235087,DAT,MAD,2012-07-19,ACTIF,84610.49,821,3,18,1011.0,2012-07-19,Actif
1013,2478522748150544,0113972478522748150544,MA640113972478522748150544,COURANT,MAD,2009-02-27,ACTIF,9113835.62,822,3,19,,2009-04-24,Inactif
1014,8747670187991358,0115068747670187991358,MA640115068747670187991358,COURANT,MAD,2013-12-11,ACTIF,5180971.13,823,3,18,,2016-01-26,Inactif
1015,3178218714097493,0112233178218714097493,MA640112233178218714097493,COURANT,MAD,2005-08-24,INACTIF,88362.18,824,3,19,,2008-01-26,Inactif
1016,5063120351234862,0117625063120351234862,MA640117625063120351234862,COURANT,MAD,2008-11-26,ACTIF,1606253.41,825,3,18,,2018-09-05,Inactif
1017,4990225982982115,0117394990225982982115,MA640117394990225982982115,COURANT,MAD,2020-10-05,ACTIF,96075275.07,826,3,19,,2021-03-05,Inactif
1018,9886211061752356,0113539886211061752356,MA640113539886211061752356,COURANT,MAD,2018-01-12,ACTIF,97375.8,827,3,18,,2023-02-27,Inactif
1019,9580060987405259,0113799580060987405259,MA640113799580060987405259,COURANT,MAD,2007-03-16,INACTIF,4172066.46,828,3,19,,2009-12-23,Inactif
1020,3007003325257745,0119143007003325257745,MA640119143007003325257745,DAT,MAD,2007-07-21,ACTIF,1933976.27,828,3,19,1019.0,2007-07-21,Actif
1021,7944188752230991,0111637944188752230991,MA640111637944188752230991,COURANT,MAD,2021-08-11,ACTIF,3492198.68,829,3,18,,2022-05-19,Inactif
1022,3292779741651568,0118853292779741651568,MA640118853292779741651568,DAT,MAD,2022-06-10,ACTIF,2149291.17,829,3,18,1021.0,2022-06-10,Actif
1023,1166025326828790,0118321166025326828790,MA640118321166025326828790,COURANT,MAD,2010-04-08,INACTIF,279492.91,830,3,19,,2013-07-29,Inactif
1024,7396999220961980,0115027396999220961980,MA640115027396999220961980,COURANT,MAD,2009-04-16,ACTIF,92192451.57,831,3,18,,2023-05-31,Inactif
1025,4397560631330685,0118754397560631330685,MA640118754397560631330685,COURANT,MAD,2008-10-11,ACTIF,47529.93,832,3,19,,2014-03-14,Inactif
1026,7015484873630865,0119337015484873630865,MA640119337015484873630865,DAT,MAD,2008-11-30,ACTIF,3493.48,832,3,19,1025.0,2008-11-30,Actif
1027,3656209597484832,0117333656209597484832,MA640117333656209597484832,COURANT,MAD,2013-05-31,INACTIF,195508.25,833,3,18,,2024-06-24,Inactif
1028,1695368482354182,0114091695368482354182,MA640114091695368482354182,COURANT,MAD,2011-05-21,ACTIF,216170.09,834,3,19,,2022-07-31,Inactif
1029,4920667716946980,0119124920667716946980,MA640119124920667716946980,COURANT,MAD,2011-03-06,ACTIF,900738.92,835,3,18,,2011-08-20,Inactif
1030,1250585090308726,0111741250585090308726,MA640111741250585090308726,COURANT,MAD,2019-08-18,INACTIF,4543759.81,836,3,19,,2023-08-20,Inactif
1031,5626019547112451,0112405626019547112451,MA640112405626019547112451,COURANT,MAD,2021-07-12,ACTIF,1531944.71,837,3,18,,2022-07-21,Inactif
1032,8953886337832419,0116448953886337832419,MA640116448953886337832419,COURANT,MAD,2013-11-25,INACTIF,7408415.98,838,3,19,,2020-07-22,Inactif
1033,4139802987971118,0118264139802987971118,MA640118264139802987971118,COURANT,MAD,2011-08-05,ACTIF,220028.97,839,3,18,,2023-12-13,Inactif
1034,8738432935598586,0116238738432935598586,MA640116238738432935598586,COURANT,MAD,2021-02-14,INACTIF,198873.02,840,3,19,,2023-04-05,Inactif
1035,7166230883723200,0112707166230883723200,MA640112707166230883723200,DAT,MAD,2022-01-30,ACTIF,81124.77,840,3,19,1034.0,2022-01-30,Actif
1036,1533268446802127,0118551533268446802127,MA640118551533268446802127,COURANT,MAD,2020-11-05,ACTIF,6544008.56,841,3,18,,2021-11-09,Inactif
1037,2061303079936079,0113362061303079936079,MA640113362061303079936079,COURANT,MAD,2010-01-13,ACTIF,9047492.35,842,3,19,,2023-10-23,Inactif
1038,3511030520854852,0117073511030520854852,MA640117073511030520854852,COURANT,MAD,2011-12-08,ACTIF,65411.69,843,3,18,,2016-03-22,Inactif
1039,1765421956463619,0118371765421956463619,MA640118371765421956463619,DAT,MAD,2012-09-02,ACTIF,12599.77,843,3,18,1038.0,2012-09-02,Actif
1040,1044245076520752,0117711044245076520752,MA640117711044245076520752,COURANT,MAD,2006-03-06,ACTIF,3352567.01,844,3,19,,2016-12-05,Inactif
1041,4792357198398820,0116794792357198398820,MA640116794792357198398820,COURANT,MAD,2005-05-18,ACTIF,5560628.32,845,3,18,,2018-05-03,Inactif
1042,7772207465854520,0114867772207465854520,MA640114867772207465854520,COURANT,MAD,2007-03-25,ACTIF,202751.88,846,3,19,,2023-01-10,Inactif
1043,5366841287685354,0119315366841287685354,MA640119315366841287685354,COURANT,MAD,2011-12-25,ACTIF,799857.93,847,3,18,,2020-01-08,Inactif
1044,3299349731861832,0113843299349731861832,MA640113843299349731861832,COURANT,MAD,2011-03-21,ACTIF,132316.37,848,3,19,,2019-07-14,Inactif
1045,1463977153943711,0118241463977153943711,MA640118241463977153943711,COURANT,MAD,2017-03-24,ACTIF,440611.12,849,3,18,,2024-02-04,Inactif
1046,2335496013477539,0118652335496013477539,MA640118652335496013477539,COURANT,MAD,2019-05-05,ACTIF,216167.76,850,3,19,,2023-12-12,Inactif
1047,6756438340786648,0119816756438340786648,MA640119816756438340786648,DAT,MAD,2019-09-29,ACTIF,76840.59,850,3,19,1046.0,2019-09-29,Actif
1048,5498637614085386,0111105498637614085386,MA640111105498637614085386,COURANT,MAD,2008-12-01,ACTIF,203941.88,851,3,18,,2014-07-25,Inactif
1049,4500597628026540,0113424500597628026540,MA640113424500597628026540,COURANT,MAD,2005-08-30,ACTIF,605122.19,852,3,19,,2015-01-29,Inactif
